order_id,order_date,plant_id,material_id,channel,quantity,unit_price_usd,discount_pct,units_returned
118192,2024-03-26,UK10,P481396,In-Store,1,42.0,0.0,0
141675,2025-03-20,US10,P504453,In-Store,1,86.0,0.0,0
124407,2024-02-12,DE10,P477741,In-Store,1,32.0,0.0,0
142694,2024-12-18,US10,P467123,In-Store,2,55.0,0.0,0
161732,2024-01-31,AE10,P504794,Travel Retail,1,28.0,0.0,0
130017,2024-03-27,US10,P395532,In-Store,1,6.0,0.15,1
148016,2024-02-16,US20,P504285,Online,1,86.0,0.0,0
134929,2025-06-05,US10,P500256,In-Store,2,28.0,0.0,0
142275,2024-01-09,US10,P431511,In-Store,1,32.0,0.0,0
157288,2024-08-18,AE10,P483654,Travel Retail,1,40.0,0.0,0
124580,2024-10-19,DE10,P109911,In-Store,2,33.0,0.0,0
149327,2024-08-26,US20,P501760,Online,1,38.0,0.15,0
157756,2025-05-16,AE10,P479969,Travel Retail,1,24.0,0.0,0
118374,2025-03-20,UK10,P432239,In-Store,1,28.0,0.15,0
161463,2025-05-18,AE10,P229406,Travel Retail,1,35.0,0.0,0
155144,2024-07-07,AE10,P467123,Travel Retail,1,55.0,0.0,0
130746,2024-09-27,US10,P502186,In-Store,1,59.0,0.1,1
157764,2024-02-10,AE10,P458630,Travel Retail,1,32.0,0.0,0
125178,2024-10-08,DE10,P397627,In-Store,1,9.0,0.0,0
113117,2024-07-13,UK10,P387939,In-Store,1,86.0,0.0,0
127902,2024-06-28,DE10,P269707,In-Store,1,45.0,0.15,0
149734,2024-05-12,US20,P446816,Online,1,25.0,0.0,0
164299,2024-07-28,MA10,P504064,In-Store,1,15.0,0.0,0
121338,2024-07-16,DE10,P473145,In-Store,1,70.0,0.0,0
119521,2025-04-04,UK10,P462417,In-Store,1,95.0,0.15,0
160218,2025-06-14,AE10,P439672,Travel Retail,1,22.0,0.0,0
133994,2025-06-12,US10,P476550,In-Store,1,35.0,0.0,0
129369,2024-05-20,US10,P505250,In-Store,1,62.0,0.0,0
150515,2024-06-12,US20,P480634,Online,1,10.99,0.0,0
118060,2025-02-20,UK10,P431511,In-Store,1,32.0,0.0,0
103151,2025-01-12,FR10,P500445,In-Store,1,29.0,0.0,1
136810,2024-02-22,US10,P457429,In-Store,1,14.0,0.0,0
104597,2025-01-24,FR10,P502866,In-Store,1,16.0,0.0,0
149119,2025-06-28,US20,P477741,Online,1,32.0,0.0,0
105162,2025-03-19,FR10,P229406,In-Store,2,35.0,0.0,0
130521,2025-05-21,US10,P504064,In-Store,1,15.0,0.0,0
103267,2024-06-08,FR10,P470542,In-Store,1,16.0,0.0,0
155460,2024-01-19,AE10,P476550,Travel Retail,1,35.0,0.0,1
131802,2024-09-20,US10,P479969,In-Store,1,24.0,0.0,1
114217,2025-06-06,UK10,P503762,In-Store,1,19.0,0.0,0
147510,2025-06-19,US20,P397627,Online,1,9.0,0.0,0
111981,2025-05-31,UK10,P501721,In-Store,1,28.0,0.0,0
147021,2025-04-24,US20,P54433,Online,1,28.0,0.0,0
145272,2025-06-30,US20,P383054,Online,1,152.0,0.0,0
112161,2024-05-20,UK10,P500787,In-Store,1,18.0,0.0,0
116125,2024-04-18,UK10,P476671,In-Store,1,28.0,0.1,0
108930,2024-03-04,FR10,P479732,In-Store,1,7.2,0.0,0
140830,2024-04-14,US10,P443834,In-Store,1,11.99,0.0,0
132513,2024-12-10,US10,P470025,In-Store,1,35.0,0.0,0
108664,2024-09-14,FR10,P471076,In-Store,1,29.0,0.0,0
159701,2024-12-05,AE10,P469439,Travel Retail,1,16.0,0.0,0
130426,2024-03-17,US10,P416725,In-Store,1,255.0,0.0,0
107692,2024-05-20,FR10,P7844,In-Store,1,67.0,0.0,0
151735,2024-03-29,US20,P501696,Online,1,34.0,0.15,0
165926,2024-02-02,MA10,P34402,In-Store,1,48.0,0.0,0
140912,2025-06-19,US10,P443834,In-Store,1,11.99,0.0,0
143751,2024-08-08,US10,P502866,In-Store,1,16.0,0.0,0
147411,2025-05-19,US20,P450720,Online,1,25.0,0.0,0
162326,2024-09-06,AE10,P470542,Travel Retail,1,16.0,0.0,0
161836,2025-02-08,AE10,P399503,Travel Retail,1,23.0,0.0,0
123402,2025-02-01,DE10,P46587789,In-Store,1,24.0,0.0,1
130888,2024-02-20,US10,P475951,In-Store,1,30.0,0.0,0
108817,2024-06-23,FR10,P395532,In-Store,1,6.0,0.0,0
118237,2025-03-31,UK10,P481396,In-Store,1,42.0,0.0,0
100379,2025-06-04,FR10,P409988,In-Store,1,35.0,0.15,0
160203,2024-12-22,AE10,P439672,Travel Retail,1,22.0,0.0,0
147197,2024-11-13,US20,P472044,Online,1,45.0,0.0,0
145316,2024-12-20,US20,P475981,Online,2,13.0,0.1,0
120417,2025-06-15,DE10,P502289,In-Store,1,20.0,0.15,0
124570,2024-08-20,DE10,P109911,In-Store,1,33.0,0.0,0
119913,2024-11-13,DE10,P470525,In-Store,1,40.0,0.0,0
148235,2025-05-04,US20,P502068,Online,1,12.0,0.0,1
124472,2025-01-11,DE10,P482694,In-Store,1,23.0,0.0,0
159538,2024-01-12,AE10,P429675,Travel Retail,1,45.0,0.0,0
165183,2024-06-08,MA10,P469197,In-Store,1,30.0,0.0,0
118794,2025-02-12,UK10,P504187,In-Store,1,128.0,0.0,0
107577,2024-06-08,FR10,P463476,In-Store,1,78.0,0.0,0
145897,2024-03-20,US20,P500445,Online,1,29.0,0.0,0
157059,2024-08-18,AE10,P479830,Travel Retail,1,34.0,0.0,0
129777,2024-08-22,US10,P468161,In-Store,2,46.0,0.0,0
154609,2024-01-11,US20,P432863,Online,1,53.0,0.15,0
122060,2024-03-07,DE10,P502306,In-Store,1,33.0,0.1,0
105147,2024-12-19,FR10,P229406,In-Store,1,35.0,0.0,0
165196,2025-01-22,MA10,P469197,In-Store,1,30.0,0.0,0
140822,2024-03-19,US10,P443834,In-Store,1,11.99,0.0,0
150602,2024-10-11,US20,P474942,Online,1,25.0,0.0,0
135995,2024-05-18,US10,P471226,In-Store,1,65.0,0.0,0
152567,2025-04-05,US20,P502186,Online,1,59.0,0.1,0
133645,2025-03-18,US10,P477822,In-Store,1,32.0,0.0,0
117794,2024-08-16,UK10,P472044,In-Store,1,45.0,0.0,0
108544,2025-05-01,FR10,P504841,In-Store,1,20.0,0.0,0
156225,2024-08-12,AE10,P455339,Travel Retail,1,7.8,0.0,0
106044,2025-06-24,FR10,P476865,In-Store,1,140.0,0.0,0
127919,2025-03-05,DE10,P269707,In-Store,1,45.0,0.0,0
160764,2024-07-29,AE10,P480636,Travel Retail,1,15.99,0.0,0
142317,2024-09-06,US10,P431511,In-Store,1,32.0,0.0,0
145012,2025-04-25,US20,P504159,Online,1,48.0,0.0,0
146672,2025-04-10,US20,P428636,Online,1,25.0,0.0,0
111499,2025-04-24,UK10,P504064,In-Store,1,15.0,0.0,0
129401,2025-03-28,US10,P505250,In-Store,1,62.0,0.0,0
117614,2024-03-20,UK10,P482013,In-Store,1,150.0,0.0,0
110122,2024-10-07,FR10,P469828,In-Store,2,50.0,0.0,0
101455,2024-08-31,FR10,P440305,In-Store,1,44.0,0.0,0
152642,2025-04-04,US20,P429952,Online,1,49.0,0.0,0
138279,2024-08-25,US10,P462417,In-Store,1,95.0,0.15,0
126117,2024-06-24,DE10,P469828,In-Store,1,50.0,0.0,0
132923,2024-08-24,US10,P472452,In-Store,1,16.0,0.2,0
114715,2024-10-05,UK10,P469197,In-Store,1,30.0,0.0,0
139095,2024-06-09,US10,P442742,In-Store,1,55.0,0.1,0
164587,2025-01-26,MA10,P481370,In-Store,1,22.0,0.0,0
131580,2025-04-02,US10,P408218,In-Store,1,25.0,0.2,0
107586,2024-09-06,FR10,P463476,In-Store,1,78.0,0.1,0
115234,2024-10-06,UK10,P502289,In-Store,1,20.0,0.0,0
136042,2025-02-21,US10,P471226,In-Store,1,65.0,0.0,0
146326,2025-05-22,US20,P470542,Online,1,16.0,0.15,0
162688,2025-01-17,AE10,P405602,Travel Retail,1,20.0,0.0,0
104373,2024-03-17,FR10,P462387,In-Store,1,30.0,0.0,0
102938,2024-04-25,FR10,P413684,In-Store,1,20.0,0.0,0
107261,2024-04-26,FR10,P454941,In-Store,1,47.0,0.0,0
151512,2025-04-23,US20,P107319,Online,1,29.0,0.0,0
116109,2025-06-04,UK10,P479732,In-Store,1,7.2,0.0,0
143342,2024-12-08,US10,P46587789,In-Store,1,24.0,0.0,0
148087,2024-12-05,US20,P481396,Online,1,42.0,0.0,0
112536,2024-09-14,UK10,P472452,In-Store,1,16.0,0.0,0
112627,2024-12-25,UK10,P471101,In-Store,1,50.0,0.0,0
108312,2024-06-16,FR10,P420699,In-Store,1,70.0,0.0,0
136811,2024-02-26,US10,P457429,In-Store,1,14.0,0.2,0
132571,2024-04-21,US10,P446816,In-Store,1,25.0,0.0,0
145847,2024-11-23,US20,P472065,Online,1,8.0,0.0,0
118229,2025-02-14,UK10,P481396,In-Store,1,42.0,0.0,0
157120,2024-12-24,AE10,P484052,Travel Retail,1,12.0,0.0,0
146846,2024-09-05,US20,P431187,Online,1,28.0,0.15,0
142304,2024-06-10,US10,P431511,In-Store,1,32.0,0.0,0
134584,2025-03-24,US10,P294018,In-Store,1,23.0,0.0,0
132578,2024-06-14,US10,P446816,In-Store,1,25.0,0.1,0
158334,2024-04-14,AE10,P467038,Travel Retail,1,28.0,0.0,0
160260,2024-08-16,AE10,P501435,Travel Retail,1,27.0,0.0,0
131656,2024-11-01,US10,P469440,In-Store,2,34.0,0.15,0
154265,2024-09-23,US20,P501965,Online,1,36.0,0.0,0
131869,2024-06-10,US10,P501284,In-Store,1,28.0,0.0,0
163493,2025-02-24,MA10,P468161,In-Store,1,46.0,0.0,0
106551,2024-12-18,FR10,P471101,In-Store,1,50.0,0.0,0
137204,2024-06-27,US10,P458630,In-Store,1,32.0,0.0,0
111048,2024-04-16,UK10,P479969,In-Store,1,24.0,0.1,0
154461,2024-02-25,US20,P428222,Online,1,30.0,0.0,0
102623,2025-01-03,FR10,P502186,In-Store,2,59.0,0.0,0
134177,2024-05-21,US10,P429675,In-Store,2,45.0,0.0,0
104926,2024-06-04,FR10,P501493,In-Store,1,65.0,0.0,0
108854,2024-11-16,FR10,P395532,In-Store,1,6.0,0.0,0
158875,2024-09-10,AE10,P477822,Travel Retail,1,32.0,0.0,0
105685,2025-05-23,FR10,P375534,In-Store,1,28.0,0.0,0
137256,2025-05-23,US10,P458630,In-Store,1,32.0,0.0,0
158931,2024-04-20,AE10,P476671,Travel Retail,1,28.0,0.0,0
137722,2024-07-10,US10,P6463,In-Store,1,63.0,0.0,0
130776,2024-06-04,US10,P505463,In-Store,1,80.0,0.0,0
113942,2024-10-28,UK10,P405602,In-Store,1,20.0,0.0,0
113962,2025-02-19,UK10,P405602,In-Store,1,20.0,0.0,1
159766,2025-01-13,AE10,P397627,Travel Retail,1,9.0,0.0,0
155375,2024-07-20,AE10,P432045,Travel Retail,1,29.0,0.0,0
102568,2025-01-04,FR10,P467038,In-Store,1,28.0,0.15,0
103823,2024-03-30,FR10,P49848448,In-Store,2,30.0,0.0,0
159463,2025-02-21,AE10,P500992,Travel Retail,1,25.0,0.2,0
143374,2024-02-13,US10,P473260,In-Store,1,28.0,0.15,0
101441,2024-05-22,FR10,P440305,In-Store,1,44.0,0.0,0
150483,2024-01-21,US20,P480634,Online,2,10.99,0.0,0
144448,2024-05-07,US20,P504794,Online,1,28.0,0.0,0
120496,2025-06-24,DE10,P479829,In-Store,1,28.0,0.0,0
138822,2024-02-11,US10,P432045,In-Store,1,29.0,0.0,0
156412,2024-12-13,AE10,P472065,Travel Retail,1,8.0,0.0,0
129803,2025-04-15,US10,P468161,In-Store,1,46.0,0.0,0
129987,2025-05-30,US10,P480529,In-Store,1,10.0,0.0,0
130814,2024-04-25,US10,P397465,In-Store,1,8.0,0.0,0
109847,2024-06-13,FR10,P462417,In-Store,1,95.0,0.0,0
123379,2024-05-30,DE10,P46587789,In-Store,1,24.0,0.0,0
132838,2024-11-05,US10,P504789,In-Store,1,18.0,0.0,0
112680,2025-02-19,UK10,P454941,In-Store,1,47.0,0.0,0
142655,2024-02-01,US10,P467123,In-Store,1,55.0,0.0,0
155770,2024-03-20,AE10,P387564,Travel Retail,1,34.0,0.0,0
114893,2024-02-21,UK10,P408218,In-Store,1,25.0,0.0,0
160113,2024-09-13,AE10,P431511,Travel Retail,1,32.0,0.0,0
104276,2024-02-20,FR10,P91627362,In-Store,1,24.0,0.0,0
122748,2024-12-16,DE10,P504054,In-Store,1,15.0,0.1,0
101631,2024-01-19,FR10,P422275,In-Store,1,26.0,0.0,0
101558,2024-08-30,FR10,P480529,In-Store,1,10.0,0.0,0
132208,2024-09-29,US10,P107319,In-Store,1,29.0,0.0,0
133322,2024-12-15,US10,P503762,In-Store,1,19.0,0.0,0
161840,2025-03-07,AE10,P399503,Travel Retail,1,23.0,0.0,1
139653,2024-02-05,US10,P482755,In-Store,1,36.0,0.0,1
127315,2025-03-23,DE10,P431511,In-Store,1,32.0,0.0,0
121472,2025-01-31,DE10,P469195,In-Store,1,52.0,0.0,0
123519,2025-05-21,DE10,P429952,In-Store,1,49.0,0.0,0
127454,2024-07-25,DE10,P479732,In-Store,1,7.2,0.2,0
111936,2024-06-19,UK10,P501721,In-Store,1,28.0,0.15,0
115560,2024-08-10,UK10,P471076,In-Store,1,29.0,0.0,0
145294,2024-06-03,US20,P475981,Online,1,13.0,0.0,0
105723,2025-02-13,FR10,P76000,In-Store,1,130.0,0.0,0
100060,2025-03-23,FR10,P505041,In-Store,1,15.0,0.15,0
111943,2024-08-20,UK10,P501721,In-Store,1,28.0,0.1,0
125964,2024-05-31,DE10,P427393,In-Store,1,55.0,0.0,0
136193,2025-02-01,US10,P12790,In-Store,1,38.0,0.0,1
147370,2024-07-16,US20,P450720,Online,2,25.0,0.0,0
123601,2025-06-29,DE10,P457458,In-Store,1,24.0,0.0,0
104815,2025-01-13,FR10,P471226,In-Store,1,65.0,0.15,0
126476,2025-04-09,DE10,P382378,In-Store,1,55.0,0.2,1
129197,2024-07-14,US10,P457512,In-Store,2,55.0,0.0,0
104075,2024-07-02,FR10,P470510,In-Store,1,92.0,0.0,0
152105,2025-06-20,US20,P448730,Online,1,42.0,0.0,0
154246,2024-04-20,US20,P501965,Online,1,36.0,0.0,0
100120,2025-02-05,FR10,P476428,In-Store,1,58.0,0.0,0
132274,2024-10-05,US10,P504159,In-Store,1,48.0,0.1,0
132215,2024-11-02,US10,P107319,In-Store,1,29.0,0.0,0
115445,2024-07-12,UK10,P472317,In-Store,2,25.0,0.0,0
150976,2025-02-06,US20,P504044,Online,1,54.0,0.0,0
142410,2024-10-28,US10,P471009,In-Store,1,42.0,0.15,0
156778,2024-08-03,AE10,P76000,Travel Retail,1,130.0,0.2,0
139811,2025-04-30,US10,P472065,In-Store,1,8.0,0.0,0
112493,2024-12-21,UK10,P504127,In-Store,1,20.0,0.0,0
109141,2024-04-19,FR10,P453929,In-Store,1,88.0,0.0,0
142791,2025-04-25,US10,P382378,In-Store,1,55.0,0.0,0
131008,2024-06-15,US10,P432863,In-Store,1,53.0,0.1,0
109384,2024-10-23,FR10,P461451,In-Store,1,85.0,0.0,0
118582,2024-04-06,UK10,P504794,In-Store,1,28.0,0.0,0
112750,2025-01-03,UK10,P477838,In-Store,1,24.0,0.0,0
141894,2024-05-12,US10,P7844,In-Store,1,67.0,0.0,0
132700,2025-03-07,US10,P504841,In-Store,1,20.0,0.0,0
107253,2024-02-02,FR10,P454941,In-Store,1,47.0,0.0,0
101888,2024-10-18,FR10,P467123,In-Store,2,55.0,0.0,0
155042,2025-06-02,US20,P431511,Online,1,32.0,0.0,0
122259,2024-05-10,DE10,P471009,In-Store,1,42.0,0.0,0
125620,2024-09-25,DE10,P296439,In-Store,1,32.0,0.1,0
121755,2024-12-23,DE10,P416725,In-Store,1,255.0,0.15,0
162178,2024-10-07,AE10,P470525,Travel Retail,1,40.0,0.0,0
160661,2025-02-26,AE10,P455321,Travel Retail,1,55.0,0.0,0
108662,2024-09-07,FR10,P471076,In-Store,1,29.0,0.0,0
107964,2024-06-13,FR10,P483474,In-Store,1,26.0,0.0,0
102050,2024-12-15,FR10,P501696,In-Store,1,34.0,0.0,0
116610,2025-06-04,UK10,P409988,In-Store,2,35.0,0.0,0
136589,2024-11-12,US10,P501760,In-Store,1,38.0,0.0,0
157949,2024-03-19,AE10,P451225,Travel Retail,1,28.0,0.0,0
117222,2025-03-07,UK10,P482755,In-Store,1,36.0,0.0,0
135950,2024-11-25,US10,P501721,In-Store,1,28.0,0.0,0
137157,2025-01-02,US10,P387564,In-Store,1,34.0,0.0,0
117056,2025-06-02,UK10,P467123,In-Store,1,55.0,0.15,0
119371,2025-04-09,UK10,P504159,In-Store,1,48.0,0.0,0
144501,2025-05-18,US20,P504794,Online,1,28.0,0.0,0
151627,2024-09-28,US20,P502306,Online,1,33.0,0.0,0
101929,2024-10-20,FR10,P383054,In-Store,1,152.0,0.0,0
124048,2024-03-27,DE10,P467120,In-Store,2,39.0,0.0,0
142532,2025-01-08,US10,P461636,In-Store,1,11.0,0.0,0
105743,2024-03-02,FR10,P481396,In-Store,1,42.0,0.0,0
125182,2024-11-19,DE10,P397627,In-Store,1,9.0,0.0,0
149275,2025-01-02,US20,P470004,Online,1,32.0,0.0,0
160419,2025-06-10,AE10,P461185,Travel Retail,1,35.0,0.15,0
153279,2024-07-29,US20,P505250,Online,1,62.0,0.0,0
144054,2024-12-31,US20,P456007,Online,1,13.0,0.0,0
101734,2024-04-26,FR10,P461636,In-Store,1,11.0,0.0,0
133157,2024-12-23,US10,P440305,In-Store,1,44.0,0.0,0
126711,2024-05-24,DE10,P454941,In-Store,1,47.0,0.0,0
128716,2024-12-21,US10,P91627362,In-Store,1,24.0,0.15,0
143311,2024-07-16,US10,P46587789,In-Store,2,24.0,0.0,0
133586,2025-03-03,US10,P504849,In-Store,1,54.0,0.0,0
130037,2024-06-19,US10,P395532,In-Store,1,6.0,0.0,0
151348,2025-01-02,US20,P470025,Online,2,35.0,0.0,0
139058,2025-03-31,US10,P461185,In-Store,1,35.0,0.0,0
122367,2024-02-18,DE10,P504127,In-Store,1,20.0,0.0,0
132055,2024-11-08,US10,P229406,In-Store,1,35.0,0.0,0
165114,2024-02-24,MA10,P474942,In-Store,1,25.0,0.0,0
116345,2025-01-17,UK10,P91627362,In-Store,1,24.0,0.0,0
153619,2024-03-02,US20,P473145,Online,1,70.0,0.0,0
115401,2025-03-06,UK10,P427393,In-Store,1,55.0,0.0,0
151639,2024-12-23,US20,P502306,Online,1,33.0,0.0,0
158194,2024-03-19,AE10,P503857,Travel Retail,1,110.0,0.0,0
155749,2024-09-20,AE10,P448200,Travel Retail,1,75.0,0.0,0
107179,2024-12-03,FR10,P477838,In-Store,1,24.0,0.2,0
118897,2024-01-29,UK10,P417312,In-Store,1,24.0,0.0,0
108937,2024-03-31,FR10,P479732,In-Store,1,7.2,0.1,0
145313,2024-12-06,US20,P475981,Online,1,13.0,0.15,0
153489,2024-05-04,US20,P455339,Online,1,7.8,0.0,0
137028,2024-07-29,US10,P450720,In-Store,1,25.0,0.1,0
125642,2025-05-11,DE10,P296439,In-Store,1,32.0,0.1,0
114863,2024-11-28,UK10,P296439,In-Store,1,32.0,0.15,0
138569,2024-05-31,US10,P470004,In-Store,1,32.0,0.0,0
110469,2025-01-07,FR10,P475981,In-Store,1,13.0,0.0,0
114552,2024-03-03,UK10,P431187,In-Store,1,28.0,0.0,0
134413,2024-02-26,US10,P470542,In-Store,1,16.0,0.0,0
102645,2024-02-01,FR10,P433125,In-Store,1,22.0,0.0,0
117102,2025-02-15,UK10,P444990,In-Store,1,22.0,0.0,0
107407,2024-07-31,FR10,P500687,In-Store,1,26.0,0.1,0
149872,2024-10-15,US20,P501697,Online,1,34.0,0.0,0
105579,2025-01-23,FR10,P501721,In-Store,1,28.0,0.0,0
137529,2025-02-21,US10,P409988,In-Store,1,35.0,0.2,0
162051,2024-01-03,AE10,P420699,Travel Retail,1,70.0,0.0,0
138378,2024-05-19,US10,P434410,In-Store,1,46.0,0.0,0
124780,2024-04-15,DE10,P440305,In-Store,1,44.0,0.2,0
145067,2024-07-02,US20,P436757,Online,1,45.0,0.15,0
102414,2025-01-14,FR10,P469195,In-Store,1,52.0,0.0,0
110894,2024-05-21,FR10,P480634,In-Store,1,10.99,0.1,0
147375,2024-08-08,US20,P450720,Online,1,25.0,0.1,1
144363,2024-02-27,US20,P183916,Online,1,30.0,0.0,0
106399,2024-10-07,FR10,P469440,In-Store,1,34.0,0.0,0
149382,2024-04-19,US20,P500787,Online,1,18.0,0.0,0
132224,2024-12-19,US10,P107319,In-Store,1,29.0,0.0,0
132994,2024-05-04,US10,P479732,In-Store,1,7.2,0.0,0
145051,2025-06-19,US20,P501153,Online,1,72.0,0.0,0
119018,2024-12-01,UK10,P430910,In-Store,1,50.0,0.0,0
123725,2024-05-06,DE10,P453929,In-Store,1,88.0,0.0,0
140178,2024-09-18,US10,P502068,In-Store,1,12.0,0.0,0
146271,2024-03-14,US20,P470542,Online,1,16.0,0.1,0
118526,2024-10-14,UK10,P457429,In-Store,1,14.0,0.0,0
155893,2024-11-30,AE10,P429952,Travel Retail,1,49.0,0.0,0
165508,2025-04-02,MA10,P479969,In-Store,1,24.0,0.0,0
157142,2025-06-11,AE10,P484052,Travel Retail,1,12.0,0.0,0
102886,2024-09-04,FR10,P477822,In-Store,1,32.0,0.0,0
150337,2025-05-02,US20,P472317,Online,1,25.0,0.0,0
112724,2024-08-01,UK10,P477838,In-Store,1,24.0,0.1,1
159979,2024-02-07,AE10,P473260,Travel Retail,1,28.0,0.0,0
121300,2024-12-20,DE10,P475118,In-Store,1,32.0,0.0,1
129920,2024-06-05,US10,P480529,In-Store,1,10.0,0.0,0
119062,2024-06-26,UK10,P456006,In-Store,1,16.0,0.0,0
112172,2024-09-09,UK10,P500787,In-Store,2,18.0,0.0,0
149602,2024-12-28,US20,P432045,Online,1,29.0,0.0,0
120748,2025-02-04,DE10,P483706,In-Store,1,50.0,0.0,0
164502,2025-02-05,MA10,P450720,In-Store,1,25.0,0.0,0
115102,2025-03-25,UK10,P470542,In-Store,1,16.0,0.2,0
160825,2025-01-01,AE10,P477741,Travel Retail,1,32.0,0.0,0
105305,2024-03-19,FR10,P428222,In-Store,1,30.0,0.0,0
139321,2024-12-06,US10,P504044,In-Store,1,54.0,0.0,0
126902,2024-01-06,DE10,P76000,In-Store,1,130.0,0.0,0
133903,2025-03-03,US10,P449342,In-Store,1,20.0,0.2,0
112414,2025-01-09,UK10,P457512,In-Store,1,55.0,0.0,0
137165,2025-03-07,US10,P387564,In-Store,1,34.0,0.0,0
118504,2024-05-24,UK10,P457429,In-Store,1,14.0,0.0,0
109944,2025-03-22,FR10,P475118,In-Store,1,32.0,0.0,0
146309,2025-01-13,US20,P470542,Online,1,16.0,0.0,0
107784,2025-06-27,FR10,P505250,In-Store,1,62.0,0.0,0
108272,2025-04-23,FR10,P420019,In-Store,2,30.0,0.0,0
164562,2024-07-27,MA10,P478239,In-Store,1,42.0,0.0,0
136606,2025-02-08,US10,P501760,In-Store,1,38.0,0.0,0
133651,2025-04-27,US10,P477822,In-Store,1,32.0,0.0,0
130633,2024-02-19,US10,P480152,In-Store,1,57.0,0.0,0
121944,2024-08-24,DE10,P399503,In-Store,1,23.0,0.0,0
137182,2024-02-07,US10,P458630,In-Store,1,32.0,0.0,0
149457,2024-07-24,US20,P502289,Online,1,20.0,0.0,0
138741,2024-07-31,US10,P109911,In-Store,2,33.0,0.0,1
157559,2024-05-04,AE10,P457458,Travel Retail,1,24.0,0.0,0
156678,2024-10-30,AE10,P473145,Travel Retail,1,70.0,0.0,0
141798,2024-01-21,US10,P454018,In-Store,1,49.0,0.0,0
101332,2024-12-05,FR10,P504453,In-Store,1,86.0,0.0,0
101761,2024-10-12,FR10,P461636,In-Store,1,11.0,0.0,0
160813,2024-07-03,AE10,P477741,Travel Retail,1,32.0,0.0,0
165057,2025-06-22,MA10,P500787,In-Store,1,18.0,0.0,0
138550,2025-06-19,US10,P500787,In-Store,1,18.0,0.0,0
126105,2025-06-26,DE10,P504064,In-Store,1,15.0,0.1,1
157978,2025-02-18,AE10,P451225,Travel Retail,1,28.0,0.0,0
114025,2024-12-17,UK10,P434440,In-Store,1,40.0,0.0,0
117922,2025-04-05,UK10,P428636,In-Store,1,25.0,0.0,0
161267,2024-04-22,AE10,P477168,Travel Retail,1,19.0,0.0,0
115474,2025-01-21,UK10,P472317,In-Store,1,25.0,0.0,1
102358,2025-05-24,FR10,P458630,In-Store,1,32.0,0.1,0
103974,2024-01-05,FR10,P479969,In-Store,3,24.0,0.1,0
114985,2024-02-14,UK10,P461185,In-Store,1,35.0,0.1,0
102038,2024-06-15,FR10,P501696,In-Store,1,34.0,0.0,0
112058,2024-12-11,UK10,P501697,In-Store,1,34.0,0.0,0
148010,2025-06-25,US20,P432239,Online,1,28.0,0.0,0
114452,2024-08-26,UK10,P152203,In-Store,1,16.0,0.0,0
144611,2025-04-12,US20,P504364,Online,1,64.0,0.0,0
119840,2024-06-28,DE10,P467038,In-Store,1,28.0,0.0,0
160116,2024-10-22,AE10,P431511,Travel Retail,1,32.0,0.15,0
146165,2024-06-08,US20,P479688,Online,1,10.0,0.0,0
148450,2025-06-01,US20,P461185,Online,1,35.0,0.0,0
153225,2024-09-06,US20,P471009,Online,1,42.0,0.0,0
135876,2025-05-17,US10,P34402,In-Store,2,48.0,0.0,0
149843,2025-05-16,US20,P476690,Online,1,21.0,0.0,0
152589,2024-01-07,US20,P429952,Online,1,49.0,0.0,0
139153,2024-03-06,US10,P467120,In-Store,1,39.0,0.0,0
143952,2024-09-26,US20,P477838,Online,1,24.0,0.0,0
104665,2025-05-01,FR10,P500256,In-Store,1,28.0,0.0,0
104201,2024-05-23,FR10,P405602,In-Store,1,20.0,0.0,0
166070,2025-03-22,MA10,P269707,In-Store,1,45.0,0.0,0
141213,2024-07-26,US10,P501153,In-Store,1,72.0,0.0,0
114259,2025-01-17,UK10,P475118,In-Store,1,32.0,0.1,0
135269,2024-08-09,US10,P480636,In-Store,1,15.99,0.15,0
114846,2024-05-26,UK10,P296439,In-Store,1,32.0,0.0,0
118689,2025-05-14,UK10,P429554,In-Store,1,30.0,0.0,0
148373,2025-06-25,US20,P387564,Online,1,34.0,0.0,0
126704,2024-02-24,DE10,P454941,In-Store,1,47.0,0.0,0
150464,2025-03-07,US20,P434410,Online,1,46.0,0.0,0
150116,2025-03-06,US20,P472452,Online,1,16.0,0.0,0
143872,2024-02-21,US20,P379995,Online,1,120.0,0.0,0
146077,2024-04-06,US20,P451225,Online,1,28.0,0.0,0
160841,2024-01-10,AE10,P476428,Travel Retail,1,58.0,0.0,0
108582,2024-07-26,FR10,P413326,In-Store,1,30.0,0.0,0
129856,2024-12-05,US10,P501360,In-Store,1,65.0,0.0,0
128176,2025-01-23,DE10,P54433,In-Store,1,28.0,0.1,0
124185,2024-02-10,DE10,P504364,In-Store,1,64.0,0.0,0
111744,2024-11-10,UK10,P504789,In-Store,1,18.0,0.0,0
125236,2025-05-05,DE10,P505250,In-Store,1,62.0,0.0,0
103447,2024-11-17,FR10,P470025,In-Store,1,35.0,0.0,0
121924,2024-04-16,DE10,P399503,In-Store,1,23.0,0.1,0
113489,2024-02-09,UK10,P475951,In-Store,2,30.0,0.0,0
164423,2025-02-14,MA10,P462387,In-Store,1,30.0,0.1,0
165809,2024-07-18,MA10,P413326,In-Store,1,30.0,0.0,0
122910,2024-01-14,DE10,P480634,In-Store,1,10.99,0.0,0
126264,2024-08-23,DE10,P504453,In-Store,1,86.0,0.1,0
