order_id,order_date,plant_id,material_id,channel_x,quantity,unit_price_usd,discount_pct,units_returned,material_description,brand,product_category,product_subcategory,list_price_usd,avg_rating,loves_count,review_count,standard_cost_usd,country,region,channel_y,net_revenue,year_month,discount_band
138030,2025-05-06,US10,P389524,In-Store,1,205.0,0.0,0,"Soft Curl - 1.25"" Curling Iron",ghd,Hair,Tools,205.0,3.4923,11818,65.0,92.25,United States,Americas,Retail,205.0,2025-05,No discount
160492,2025-05-12,AE10,P483474,Travel Retail,1,26.0,0.0,0,Aqua Resist Color Ink 24HR Waterproof  Liquid Eyeliner,MAKE UP FOR EVER,Makeup,Eye,26.0,3.7487,16234,199.0,10.92,United Arab Emirates,Middle East,Travel Retail,26.0,2025-05,No discount
148230,2025-04-02,US20,P502068,Online,1,12.0,0.0,0,Mini Hydro Style Flexi Hair Jelly,Curlsmith,Hair,Hair Styling & Treatments,12.0,5.0,1142,2.0,5.4,United States,Americas,Online Fulfillment,12.0,2025-04,No discount
160964,2025-01-18,AE10,P455418,Travel Retail,1,48.0,0.0,0,Super Serum Skin Tint SPF 40 Foundation,ILIA,Makeup,Face,48.0,3.6762,398628,3675.0,20.16,United Arab Emirates,Middle East,Travel Retail,48.0,2025-01,No discount
116095,2025-02-26,UK10,P479732,In-Store,1,7.2,0.0,0,Salicylic Acid 2% Anhydrous Solution Pore Clearing Serum,The Ordinary,Skincare,Treatments,7.2,3.8389,109679,329.0,2.74,United Kingdom,Europe,Retail,7.2,2025-02,No discount
100510,2025-01-24,FR10,P472452,In-Store,1,16.0,0.15,0,Vinofresh Natural Aluminum-Free Deodorant,Caudalie,Bath & Body,Body Care,16.0,3.7222,9207,234.0,6.4,France,Europe,Flagship Retail,13.6,2025-01,Medium (11-15%)
109355,2025-05-31,FR10,P444990,In-Store,1,22.0,0.0,0,Blend It Multi-Purpose Self-Tan Blender,Isle of Paradise,Skincare,Self Tanners,22.0,2.3846,5294,26.0,8.36,France,Europe,Flagship Retail,22.0,2025-05,No discount
160141,2024-02-28,AE10,P461451,Travel Retail,1,85.0,0.1,0,Abeille Royale Anti-Aging Fortifying Lotion Toner,GUERLAIN,Skincare,Cleansers,85.0,4.2566,6480,834.0,32.3,United Arab Emirates,Middle East,Travel Retail,76.5,2024-02,Light (<=10%)
143476,2024-07-01,US10,P422275,In-Store,1,26.0,0.1,0,Amino Acid Shampoo,Kiehl's Since 1851,Hair,Shampoo & Conditioner,26.0,3.7736,9385,53.0,11.7,United States,Americas,Retail,23.400000000000002,2024-07,Light (<=10%)
127015,2024-06-24,DE10,P34402,In-Store,1,48.0,0.0,0,Acne Control Clarifying Body Spray,Murad,Skincare,Treatments,48.0,4.2898,16688,635.0,18.24,Germany,Europe,Retail,48.0,2024-06,No discount
123525,2024-02-20,DE10,P383054,In-Store,1,152.0,0.0,0,Do Not Age with Dr. Brandt Transforming Pearl Serum,Dr. Brandt Skincare,Skincare,Treatments,152.0,4.1852,3259,54.0,57.76,Germany,Europe,Retail,152.0,2024-02,No discount
147585,2025-06-04,US20,P484052,Online,1,12.0,0.0,0,Mini Daily Stone Solid Body Moisturizer,Kate McLeod,Bath & Body,Body Moisturizers,12.0,4.6748,4862,206.0,4.8,United States,Americas,Online Fulfillment,12.0,2025-06,No discount
123442,2024-10-22,DE10,P501760,In-Store,1,38.0,0.0,0,Guava Vitamin C Bright-Eye Gel Cream,Glow Recipe,Skincare,Eye Care,38.0,4.5109,72173,914.0,14.44,Germany,Europe,Retail,38.0,2024-10,No discount
165606,2025-01-18,MA10,P461451,In-Store,1,85.0,0.0,0,Abeille Royale Anti-Aging Fortifying Lotion Toner,GUERLAIN,Skincare,Cleansers,85.0,4.2566,6480,834.0,32.3,Morocco,Middle East & Africa,Retail,85.0,2025-01,No discount
143436,2025-04-25,US10,P473260,In-Store,1,28.0,0.0,0,Power Hour Curl Refreshing Spray,amika,Hair,Hair Styling & Treatments,28.0,3.4,7314,10.0,12.6,United States,Americas,Retail,28.0,2025-04,No discount
136761,2024-10-05,US10,P429554,In-Store,1,30.0,0.0,0,Panjore Lychee Home Diffuser,VOLUSPA,Fragrance,Candles & Home Scents,30.0,3.8571,3185,42.0,9.0,United States,Americas,Retail,30.0,2024-10,No discount
110754,2025-04-13,FR10,P448730,In-Store,1,42.0,0.0,0,Volumizing Full Conditioner for Fine Hair,Virtue,Hair,Shampoo & Conditioner,42.0,4.6019,4136,108.0,18.9,France,Europe,Flagship Retail,42.0,2025-04,No discount
110131,2024-12-30,FR10,P469828,In-Store,1,50.0,0.0,0,Dylan Turquoise Hair Mist,Versace,Fragrance,Women,50.0,4.7143,2859,7.0,15.0,France,Europe,Flagship Retail,50.0,2024-12,No discount
125139,2025-05-21,DE10,P480529,In-Store,1,10.0,0.0,0,Power Mist Hydrating Hand Sanitizer,Touchland,Bath & Body,Body Care,10.0,4.2429,95944,177.0,4.0,Germany,Europe,Retail,10.0,2025-05,No discount
132597,2024-09-21,US10,P446816,In-Store,1,25.0,0.0,0,24/7 Glide-On Eye Pencil - Sparkle Out Loud Collection,Urban Decay,Makeup,Eye,25.0,4.5449,12816,334.0,10.5,United States,Americas,Retail,25.0,2024-09,No discount
117738,2024-11-20,UK10,P420019,In-Store,1,30.0,0.0,0,PRO Foundation Brush #70,SEPHORA COLLECTION,Makeup,Brushes & Applicators,30.0,4.4966,93355,294.0,12.6,United Kingdom,Europe,Retail,30.0,2024-11,No discount
152624,2024-10-29,US20,P429952,Online,1,49.0,0.0,0,Jet Lag Mask,Summer Fridays,Skincare,Masks,49.0,4.0262,245435,4427.0,18.62,United States,Americas,Online Fulfillment,49.0,2024-10,No discount
125322,2024-11-03,DE10,P401771,In-Store,1,25.0,0.0,0,24/7 Waterline Eye Pencil,Urban Decay,Makeup,Eye,25.0,3.3484,30089,577.0,10.5,Germany,Europe,Retail,25.0,2024-11,No discount
137022,2024-06-09,US10,P450720,In-Store,1,25.0,0.0,0,Contour & Highlight Stick,Anastasia Beverly Hills,Makeup,Face,25.0,3.8262,37976,351.0,10.5,United States,Americas,Retail,25.0,2024-06,No discount
137349,2025-06-11,US10,P462387,In-Store,1,30.0,0.0,0,All in One Leave-In Conditioner,Moroccanoil,Hair,Hair Styling & Treatments,30.0,4.5997,51662,1931.0,13.5,United States,Americas,Retail,30.0,2025-06,No discount
123801,2024-04-06,DE10,P475951,In-Store,1,30.0,0.0,0,Green Tea Hyaluronic Acid Hydrating Serum,innisfree,Skincare,Treatments,30.0,4.5836,41215,365.0,11.4,Germany,Europe,Retail,30.0,2024-04,No discount
116640,2024-08-10,UK10,P162554,In-Store,1,50.0,0.0,0,Almond Smoothing and Beautifying Supple Skin Oil,L'Occitane,Bath & Body,Body Moisturizers,50.0,4.6064,43851,902.0,20.0,United Kingdom,Europe,Retail,50.0,2024-08,No discount
146448,2025-01-11,US20,P501360,Online,1,65.0,0.0,0,Mini Coffret Set,Gucci,Fragrance,Value & Gift Sets,65.0,4.4,26321,5.0,19.5,United States,Americas,Online Fulfillment,65.0,2025-01,No discount
150712,2024-08-27,US20,P444990,Online,1,22.0,0.1,0,Blend It Multi-Purpose Self-Tan Blender,Isle of Paradise,Skincare,Self Tanners,22.0,2.3846,5294,26.0,8.36,United States,Americas,Online Fulfillment,19.8,2024-08,Light (<=10%)
159331,2024-04-08,AE10,P152203,Travel Retail,1,16.0,0.0,0,Hand and Nail Cream,Caudalie,Bath & Body,Body Moisturizers,16.0,4.5379,54762,1344.0,6.4,United Arab Emirates,Middle East,Travel Retail,16.0,2024-04,No discount
103969,2025-06-02,FR10,P504281,In-Store,1,22.0,0.1,0,Mini Clean Classic Rollerball Perfume Set,CLEAN RESERVE,Fragrance,Value & Gift Sets,22.0,5.0,2720,1.0,6.6,France,Europe,Flagship Retail,19.8,2025-06,Light (<=10%)
155647,2024-10-15,AE10,P461636,Travel Retail,1,11.0,0.0,0,Mini Style + Protect Refresh & Go Dry Shampoo,Pureology,Hair,Hair Styling & Treatments,11.0,4.2454,2551,326.0,4.95,United Arab Emirates,Middle East,Travel Retail,11.0,2024-10,No discount
153170,2024-10-15,US20,P434399,Online,1,42.0,0.0,0,Nutritive Conditioner for Normal to Dry Hair,Kérastase,Hair,Shampoo & Conditioner,42.0,3.8889,10095,153.0,18.9,United States,Americas,Online Fulfillment,42.0,2024-10,No discount
138379,2024-05-31,US10,P434410,In-Store,1,46.0,0.0,0,Elixir Ultime Hydrating Conditioner,Kérastase,Hair,Shampoo & Conditioner,46.0,3.7917,4870,24.0,20.7,United States,Americas,Retail,46.0,2024-05,No discount
145856,2025-01-26,US20,P472065,Online,1,8.0,0.15,0,Makeup Tape,SEPHORA COLLECTION,Makeup,Brushes & Applicators,8.0,3.675,30968,40.0,3.36,United States,Americas,Online Fulfillment,6.8,2025-01,Medium (11-15%)
163325,2024-08-09,MA10,P504159,In-Store,1,48.0,0.15,0,Hydrabloom Body Silk With Hyaluronic Acid,Saint Jane Beauty,Bath & Body,Body Moisturizers,48.0,4.9375,1267,16.0,19.2,Morocco,Middle East & Africa,Retail,40.8,2024-08,Medium (11-15%)
129312,2024-12-10,US10,P469439,In-Store,1,16.0,0.0,1,Squalane+ Rose Vegan Lip Balm,Biossance,Skincare,Lip Balms & Treatments,16.0,3.8809,29662,277.0,6.08,United States,Americas,Retail,16.0,2024-12,No discount
145406,2025-01-06,US20,P413326,Online,1,30.0,0.0,0,Camellia Gold Spun Lip Balm,Tatcha,Skincare,Lip Balms & Treatments,30.0,4.2806,46733,670.0,11.4,United States,Americas,Online Fulfillment,30.0,2025-01,No discount
147194,2024-10-14,US20,P472044,Online,1,45.0,0.0,0,Curl Manifesto Curl Defining Gel-Cream,Kérastase,Hair,Hair Styling & Treatments,45.0,4.1615,9602,161.0,20.25,United States,Americas,Online Fulfillment,45.0,2024-10,No discount
118132,2025-01-11,UK10,P481370,In-Store,1,22.0,0.15,0,Lip Retreat Oil,Wander Beauty,Makeup,Lip,22.0,4.4318,3518,44.0,9.24,United Kingdom,Europe,Retail,18.7,2025-01,Medium (11-15%)
166227,2024-08-03,MA10,P453929,In-Store,1,88.0,0.0,0,Retinol Youth Renewal Night Cream,Murad,Skincare,Moisturizers,88.0,4.6078,21491,334.0,33.44,Morocco,Middle East & Africa,Retail,88.0,2024-08,No discount
160287,2025-05-28,AE10,P501435,Travel Retail,1,27.0,0.15,0,Gimme Brow Goals Volumizing Brow Gel & Pencil Duo,Benefit Cosmetics,Makeup,Value & Gift Sets,27.0,4.0,3154,2.0,11.34,United Arab Emirates,Middle East,Travel Retail,22.95,2025-05,Medium (11-15%)
150562,2025-04-28,US20,P480634,Online,1,10.99,0.0,0,Hyaluronic Acid Hydrating Hair Treatment,The INKEY List,Hair,Hair Styling & Treatments,10.99,4.2604,24725,169.0,4.95,United States,Americas,Online Fulfillment,10.99,2025-04,No discount
118638,2024-01-12,UK10,P429554,In-Store,1,30.0,0.0,0,Panjore Lychee Home Diffuser,VOLUSPA,Fragrance,Candles & Home Scents,30.0,3.8571,3185,42.0,9.0,United Kingdom,Europe,Retail,30.0,2024-01,No discount
164332,2025-03-14,MA10,P416825,In-Store,1,58.0,0.0,0,FAB Skin Lab Retinol Serum 0.25% Pure Concentrate,First Aid Beauty,Skincare,Treatments,58.0,3.9811,24816,159.0,22.04,Morocco,Middle East & Africa,Retail,58.0,2025-03,No discount
117360,2025-04-15,UK10,P468161,In-Store,1,46.0,0.0,0,Whipped Argan Pro-Retinol Body Butter,Josie Maran,Bath & Body,Body Moisturizers,46.0,4.5763,25006,262.0,18.4,United Kingdom,Europe,Retail,46.0,2025-04,No discount
135501,2025-02-09,US10,P502289,In-Store,1,20.0,0.0,1,Bubble Pop Electric High-Performance Clean Lip Gloss,GXVE BY GWEN STEFANI,Makeup,Lip,20.0,4.3043,20145,161.0,8.4,United States,Americas,Retail,20.0,2025-02,No discount
131772,2024-03-04,US10,P479969,In-Store,1,24.0,0.0,0,Complete Hydration Hair Set,JVN,Hair,Value & Gift Sets,24.0,3.2826,10396,92.0,10.8,United States,Americas,Retail,24.0,2024-03,No discount
129258,2024-03-04,US10,P469439,In-Store,1,16.0,0.0,0,Squalane+ Rose Vegan Lip Balm,Biossance,Skincare,Lip Balms & Treatments,16.0,3.8809,29662,277.0,6.08,United States,Americas,Retail,16.0,2024-03,No discount
121768,2024-05-02,DE10,P504285,In-Store,1,86.0,0.0,0,1 Million Eau de Toilette Cologne Set,Paco Rabanne,Fragrance,Value & Gift Sets,86.0,,90,,25.8,Germany,Europe,Retail,86.0,2024-05,No discount
135356,2024-05-07,US10,P430910,In-Store,1,50.0,0.0,0,Velvet Orchid Travel Spray,TOM FORD,Fragrance,Women,50.0,4.3795,16789,332.0,15.0,United States,Americas,Retail,50.0,2024-05,No discount
136951,2024-09-12,US10,P467038,In-Store,1,28.0,0.2,0,Retinol Eye Stick,Peace Out,Skincare,Eye Care,28.0,4.2062,136726,1329.0,10.64,United States,Americas,Retail,22.400000000000002,2024-09,Heavy (16%+)
125958,2024-04-12,DE10,P427393,In-Store,1,55.0,0.0,0,Hyaluronic Marine Dew It Right Eye Gel,Dr. Dennis Gross Skincare,Skincare,Eye Care,55.0,3.5442,12365,147.0,20.9,Germany,Europe,Retail,55.0,2024-04,No discount
140313,2025-06-09,US10,P405602,In-Store,2,20.0,0.0,1,beautyblender nude,beautyblender,Makeup,Brushes & Applicators,20.0,4.372,70314,1449.0,8.4,United States,Americas,Retail,40.0,2025-06,No discount
103500,2024-03-03,FR10,P432045,In-Store,1,29.0,0.0,0,GENIUS Liquid Collagen Lip Treatment,Algenist,Skincare,Lip Balms & Treatments,29.0,3.8721,44448,649.0,11.02,France,Europe,Flagship Retail,29.0,2024-03,No discount
104681,2024-03-04,FR10,P107319,In-Store,1,29.0,0.0,0,Cleansing And Softening Refillable Shower Oil With Almond Oil,L'Occitane,Bath & Body,Bath & Shower,29.0,4.3501,75358,1808.0,11.6,France,Europe,Flagship Retail,29.0,2024-03,No discount
140980,2025-03-01,US10,P455321,In-Store,1,55.0,0.15,0,Luxury Eyeshadow Palette - Pillow Talk Collection,Charlotte Tilbury,Makeup,Eye,55.0,3.9418,67767,773.0,23.1,United States,Americas,Retail,46.75,2025-03,Medium (11-15%)
146976,2024-06-19,US20,P54433,Online,1,28.0,0.0,0,Le Lip Liner,Lancôme,Makeup,Lip,28.0,4.5944,17846,180.0,11.76,United States,Americas,Online Fulfillment,28.0,2024-06,No discount
151364,2025-04-10,US20,P470025,Online,1,35.0,0.0,0,Eaze Drop Blurring Skin Tint,Fenty Beauty by Rihanna,Makeup,Face,35.0,3.951,306238,1652.0,14.7,United States,Americas,Online Fulfillment,35.0,2025-04,No discount
151867,2024-10-16,US20,P501721,Online,1,28.0,0.0,0,Bust Your Brass Blonde Purple Shampoo,amika,Hair,Shampoo & Conditioner,28.0,4.1053,4270,19.0,12.6,United States,Americas,Online Fulfillment,28.0,2024-10,No discount
135774,2025-02-11,US10,P413684,In-Store,1,20.0,0.0,0,Detangling Brush,Verb,Hair,Tools,20.0,4.1067,8143,150.0,9.0,United States,Americas,Retail,20.0,2025-02,No discount
120694,2024-11-26,DE10,P481370,In-Store,1,22.0,0.0,0,Lip Retreat Oil,Wander Beauty,Makeup,Lip,22.0,4.4318,3518,44.0,9.24,Germany,Europe,Retail,22.0,2024-11,No discount
166275,2024-11-19,MA10,P439406,In-Store,1,125.0,0.0,0,VANILLA | 28,KAYALI,Fragrance,Women,125.0,3.8714,107686,964.0,37.5,Morocco,Middle East & Africa,Retail,125.0,2024-11,No discount
160199,2024-12-04,AE10,P439672,Travel Retail,1,22.0,0.1,0,Rose Quartz Facial Roller,SEPHORA COLLECTION,Skincare,Wellness,22.0,3.7111,29366,135.0,8.36,United Arab Emirates,Middle East,Travel Retail,19.8,2024-12,Light (<=10%)
141935,2025-02-09,US10,P7844,In-Store,1,67.0,0.15,0,Brown Sugar Body Polish Exfoliator,fresh,Bath & Body,Bath & Shower,67.0,4.3914,42921,856.0,26.8,United States,Americas,Retail,56.949999999999996,2025-02,Medium (11-15%)
156736,2024-07-04,AE10,P91627362,Travel Retail,1,24.0,0.0,0,GO OFF Makeup Dissolving Mist,ONE/SIZE by Patrick Starrr,Skincare,Cleansers,24.0,4.1746,18322,252.0,9.12,United Arab Emirates,Middle East,Travel Retail,24.0,2024-07,No discount
125565,2025-01-03,DE10,P405602,In-Store,1,20.0,0.0,0,beautyblender nude,beautyblender,Makeup,Brushes & Applicators,20.0,4.372,70314,1449.0,8.4,Germany,Europe,Retail,20.0,2025-01,No discount
125121,2025-01-03,DE10,P480529,In-Store,1,10.0,0.0,0,Power Mist Hydrating Hand Sanitizer,Touchland,Bath & Body,Body Care,10.0,4.2429,95944,177.0,4.0,Germany,Europe,Retail,10.0,2025-01,No discount
159972,2025-06-07,AE10,P476430,Travel Retail,1,39.0,0.0,0,Butta Drop Whipped Oil Hydrating Body Cream,Fenty Skin,Bath & Body,Body Moisturizers,39.0,4.6522,2583,23.0,15.6,United Arab Emirates,Middle East,Travel Retail,39.0,2025-06,No discount
124494,2024-03-10,DE10,P183916,In-Store,1,30.0,0.1,0,Lip Liner,Givenchy,Makeup,Lip,30.0,4.4754,15108,122.0,12.6,Germany,Europe,Retail,27.0,2024-03,Light (<=10%)
112202,2025-06-04,UK10,P500787,In-Store,1,18.0,0.0,0,All Day Body Hydrator with Shea Butter,SEPHORA COLLECTION,Bath & Body,Body Moisturizers,18.0,4.2333,5438,30.0,7.2,United Kingdom,Europe,Retail,18.0,2025-06,No discount
105250,2024-11-22,FR10,P46587789,In-Store,1,24.0,0.0,1,EF 1 Makeup Brush,MAKEUP BY MARIO,Makeup,Brushes & Applicators,24.0,3.9286,16423,28.0,10.08,France,Europe,Flagship Retail,24.0,2024-11,No discount
138332,2024-09-25,US10,P448200,In-Store,2,75.0,0.0,0,Benefiance Wrinkle Smoothing Cream,Shiseido,Skincare,Moisturizers,75.0,4.6037,6215,164.0,28.5,United States,Americas,Retail,150.0,2024-09,No discount
142118,2024-06-03,US10,P502306,In-Store,1,33.0,0.0,0,Glowish Blur Jam Silicone Free Smoothing Primer,HUDA BEAUTY,Makeup,Face,33.0,4.5054,21782,186.0,13.86,United States,Americas,Retail,33.0,2024-06,No discount
102592,2025-06-15,FR10,P467038,In-Store,1,28.0,0.0,0,Retinol Eye Stick,Peace Out,Skincare,Eye Care,28.0,4.2062,136726,1329.0,10.64,France,Europe,Flagship Retail,28.0,2025-06,No discount
157228,2024-05-07,AE10,P476697,Travel Retail,1,30.0,0.2,0,Wink Lash Trio Mascara,Kaja,Makeup,Eye,30.0,4.3805,16713,389.0,12.6,United Arab Emirates,Middle East,Travel Retail,24.0,2024-05,Heavy (16%+)
114614,2025-05-04,UK10,P431187,In-Store,1,28.0,0.0,0,Clean Bee Ultra Gentle Facial Cleanser,Farmacy,Skincare,Cleansers,28.0,4.0341,52562,881.0,10.64,United Kingdom,Europe,Retail,28.0,2025-05,No discount
107581,2024-08-14,FR10,P463476,In-Store,1,78.0,0.0,0,Birchwood Pine Candle,NEST New York,Fragrance,Candles & Home Scents,78.0,4.6364,2411,11.0,23.4,France,Europe,Flagship Retail,78.0,2024-08,No discount
152748,2024-05-08,US20,P454018,Online,1,49.0,0.0,0,The Serum Stick: Treatment & Touch Up Balm,Tatcha,Skincare,Treatments,49.0,4.3761,47060,1348.0,18.62,United States,Americas,Online Fulfillment,49.0,2024-05,No discount
111877,2024-09-11,UK10,P480636,In-Store,1,15.99,0.0,0,Salicylic Acid Exfoliating Scalp Treatment,The INKEY List,Hair,Hair Styling & Treatments,15.99,3.9797,56979,197.0,7.2,United Kingdom,Europe,Retail,15.99,2024-09,No discount
156593,2024-01-12,AE10,P453929,Travel Retail,1,88.0,0.0,0,Retinol Youth Renewal Night Cream,Murad,Skincare,Moisturizers,88.0,4.6078,21491,334.0,33.44,United Arab Emirates,Middle East,Travel Retail,88.0,2024-01,No discount
159513,2024-12-05,AE10,P476690,Travel Retail,2,21.0,0.1,0,Silk Balm Honey Kiss Lip Balm,HUDA BEAUTY,Makeup,Lip,21.0,3.7143,4814,21.0,8.82,United Arab Emirates,Middle East,Travel Retail,37.800000000000004,2024-12,Light (<=10%)
138276,2024-08-08,US10,P462417,In-Store,1,95.0,0.1,0,LIBRE Eau de Parfum Intense,Yves Saint Laurent,Fragrance,Women,95.0,4.6006,38366,323.0,28.5,United States,Americas,Retail,85.5,2024-08,Light (<=10%)
160366,2025-05-11,AE10,P379995,Travel Retail,1,120.0,0.0,0,Perfectionist CP+R Wrinkle Lifting/Firming Serum,Estée Lauder,Skincare,Treatments,120.0,4.2234,14820,94.0,45.6,United Arab Emirates,Middle East,Travel Retail,120.0,2025-05,No discount
156892,2024-02-10,AE10,P457429,Travel Retail,1,14.0,0.0,0,Clear and Cover Acne Treatment Cream Concealer with 2% Salicylic Acid,SEPHORA COLLECTION,Makeup,Face,14.0,3.9733,22755,75.0,5.88,United Arab Emirates,Middle East,Travel Retail,14.0,2024-02,No discount
116652,2024-11-28,UK10,P162554,In-Store,1,50.0,0.15,0,Almond Smoothing and Beautifying Supple Skin Oil,L'Occitane,Bath & Body,Body Moisturizers,50.0,4.6064,43851,902.0,20.0,United Kingdom,Europe,Retail,42.5,2024-11,Medium (11-15%)
119235,2024-10-06,UK10,P477168,In-Store,1,19.0,0.0,0,#BombBrows Full ’n Fluffy Volumizing Fiber Gel,HUDA BEAUTY,Makeup,Eye,19.0,3.8649,7705,37.0,7.98,United Kingdom,Europe,Retail,19.0,2024-10,No discount
124290,2024-01-05,DE10,P450720,In-Store,1,25.0,0.0,0,Contour & Highlight Stick,Anastasia Beverly Hills,Makeup,Face,25.0,3.8262,37976,351.0,10.5,Germany,Europe,Retail,25.0,2024-01,No discount
153124,2025-01-19,US20,P463476,Online,1,78.0,0.0,0,Birchwood Pine Candle,NEST New York,Fragrance,Candles & Home Scents,78.0,4.6364,2411,11.0,23.4,United States,Americas,Online Fulfillment,78.0,2025-01,No discount
101450,2024-07-15,FR10,P440305,In-Store,1,44.0,0.0,0,Goat Milk Moisturizing Cleanser,Kate Somerville,Skincare,Cleansers,44.0,4.5575,16803,174.0,16.72,France,Europe,Flagship Retail,44.0,2024-07,No discount
161053,2024-04-22,AE10,P408218,Travel Retail,1,25.0,0.0,0,Goof Proof Waterproof Easy Shape & Fill Eyebrow Pencil,Benefit Cosmetics,Makeup,Eye,25.0,4.3355,137430,1711.0,10.5,United Arab Emirates,Middle East,Travel Retail,25.0,2024-04,No discount
112297,2024-06-07,UK10,P461451,In-Store,1,85.0,0.0,1,Abeille Royale Anti-Aging Fortifying Lotion Toner,GUERLAIN,Skincare,Cleansers,85.0,4.2566,6480,834.0,32.3,United Kingdom,Europe,Retail,85.0,2024-06,No discount
157337,2024-09-17,AE10,P434410,Travel Retail,1,46.0,0.0,0,Elixir Ultime Hydrating Conditioner,Kérastase,Hair,Shampoo & Conditioner,46.0,3.7917,4870,24.0,20.7,United Arab Emirates,Middle East,Travel Retail,46.0,2024-09,No discount
156774,2024-05-19,AE10,P76000,Travel Retail,1,130.0,0.1,0,Pure Poison,Dior,Fragrance,Women,130.0,4.5763,26129,295.0,39.0,United Arab Emirates,Middle East,Travel Retail,117.0,2024-05,Light (<=10%)
100694,2025-01-05,FR10,P504849,In-Store,1,54.0,0.0,0,Plumping Power Duo,Glow Recipe,Skincare,Value & Gift Sets,54.0,4.8454,12092,97.0,20.52,France,Europe,Flagship Retail,54.0,2025-01,No discount
124315,2024-09-06,DE10,P450720,In-Store,1,25.0,0.15,0,Contour & Highlight Stick,Anastasia Beverly Hills,Makeup,Face,25.0,3.8262,37976,351.0,10.5,Germany,Europe,Retail,21.25,2024-09,Medium (11-15%)
124712,2025-01-12,DE10,P417312,In-Store,1,24.0,0.0,0,Brazilian Crush Cheirosa ’62 Bum Bum Hair & Body Fragrance Mist,Sol de Janeiro,Fragrance,Women,24.0,4.3049,245440,1814.0,7.2,Germany,Europe,Retail,24.0,2025-01,No discount
151163,2024-03-10,US20,P470246,Online,1,70.0,0.1,0,Calming Hydration Booster Serum,ROSE Ingleton MD,Skincare,Treatments,70.0,4.7143,2391,21.0,26.6,United States,Americas,Online Fulfillment,63.0,2024-03,Light (<=10%)
144839,2025-06-28,US20,P91627362,Online,1,24.0,0.0,0,GO OFF Makeup Dissolving Mist,ONE/SIZE by Patrick Starrr,Skincare,Cleansers,24.0,4.1746,18322,252.0,9.12,United States,Americas,Online Fulfillment,24.0,2025-06,No discount
102934,2024-04-08,FR10,P413684,In-Store,1,20.0,0.0,0,Detangling Brush,Verb,Hair,Tools,20.0,4.1067,8143,150.0,9.0,France,Europe,Flagship Retail,20.0,2024-04,No discount
135945,2024-10-28,US10,P501721,In-Store,1,28.0,0.0,0,Bust Your Brass Blonde Purple Shampoo,amika,Hair,Shampoo & Conditioner,28.0,4.1053,4270,19.0,12.6,United States,Americas,Retail,28.0,2024-10,No discount
153234,2024-10-17,US20,P471009,Online,1,42.0,0.0,0,Vinoperfect Brightening Glycolic Peel Mask,Caudalie,Skincare,Masks,42.0,4.5365,19999,192.0,15.96,United States,Americas,Online Fulfillment,42.0,2024-10,No discount
144820,2025-02-03,US20,P91627362,Online,1,24.0,0.0,0,GO OFF Makeup Dissolving Mist,ONE/SIZE by Patrick Starrr,Skincare,Cleansers,24.0,4.1746,18322,252.0,9.12,United States,Americas,Online Fulfillment,24.0,2025-02,No discount
138430,2024-01-03,US10,P500787,In-Store,1,18.0,0.0,0,All Day Body Hydrator with Shea Butter,SEPHORA COLLECTION,Bath & Body,Body Moisturizers,18.0,4.2333,5438,30.0,7.2,United States,Americas,Retail,18.0,2024-01,No discount
102270,2025-04-10,FR10,P109911,In-Store,1,33.0,0.0,0,Secret Brightening Powder for Under Eyes,Laura Mercier,Makeup,Face,33.0,4.2645,95941,1747.0,13.86,France,Europe,Flagship Retail,33.0,2025-04,No discount
161043,2024-01-09,AE10,P408218,Travel Retail,1,25.0,0.0,0,Goof Proof Waterproof Easy Shape & Fill Eyebrow Pencil,Benefit Cosmetics,Makeup,Eye,25.0,4.3355,137430,1711.0,10.5,United Arab Emirates,Middle East,Travel Retail,25.0,2024-01,No discount
158992,2024-09-02,AE10,P504453,Travel Retail,1,86.0,0.0,0,GRO Revitalizing Shampoo and Conditioner Set for Thinning Hair,Vegamour,Hair,Value & Gift Sets,86.0,4.3429,2147,35.0,38.7,United Arab Emirates,Middle East,Travel Retail,86.0,2024-09,No discount
150928,2025-03-14,US20,P479830,Online,2,34.0,0.15,0,Bond-Building Repair Shampoo,Bumble and bumble,Hair,Shampoo & Conditioner,34.0,4.7016,6161,315.0,15.3,United States,Americas,Online Fulfillment,57.8,2025-03,Medium (11-15%)
163660,2024-12-30,MA10,P503762,In-Store,1,19.0,0.0,0,Lash-Amplifying Volumizing & Lengthening Mascara,Ami Colé,Makeup,Eye,19.0,4.1842,5015,38.0,7.98,Morocco,Middle East & Africa,Retail,19.0,2024-12,No discount
153034,2024-03-24,US20,P481370,Online,1,22.0,0.0,0,Lip Retreat Oil,Wander Beauty,Makeup,Lip,22.0,4.4318,3518,44.0,9.24,United States,Americas,Online Fulfillment,22.0,2024-03,No discount
142495,2024-07-27,US10,P461636,In-Store,1,11.0,0.0,0,Mini Style + Protect Refresh & Go Dry Shampoo,Pureology,Hair,Hair Styling & Treatments,11.0,4.2454,2551,326.0,4.95,United States,Americas,Retail,11.0,2024-07,No discount
100920,2025-01-22,FR10,P461185,In-Store,1,35.0,0.0,0,REPLICA' Coffee Break Eau de Toilette Travel Spray,Maison Margiela,Fragrance,Women,35.0,3.9526,29546,612.0,10.5,France,Europe,Flagship Retail,35.0,2025-01,No discount
