order_id,order_date,plant_id,material_id,channel,quantity,unit_price_usd,discount_pct,product_category,units_returned
107604,03/08/2025,FR10,P463476,Store,1,78.0,0.0,Fragrance,0
114724,14-Feb-2025,UK10 ,P469197,IN-STORE,1,30.0,0.0,Fragrance,0
149402,02-Dec-2024,US20,P500787,online,1,18.0,0.0,Bath & Body,0
151197,18.02.2024, US20,P416825,online,1,58.0,0.0,Skincare,0
118216,11/17/2024,UK10 ,P481396,Store,1,42.0,0.1,Makeup,1
111793,09/15/2024,UK10,P429952,in-store,1,49.0,0.0,Skincare,0
118016,01/26/2024,UK10 ,P431511,Store,1,32.0,0.0,Makeup,0
161783,2025-04-09,AE10 ,P504794,TR,1,28.0,0.0,Skincare,0
158048,01.01.2024,ae10,P504159,travel retail,1,48.0,0.0,Bath & Body,0
165721,2024-08-25, MA10,P483474,in-store,1,26.0,0.0,Makeup,0
100941,05/27/2025,FR10,P461185,IN-STORE,1,35.0,0.0,Fragrance,0
115076,04.09.2024,UK10 ,P470542,in-store,1,16.0,0.0,Makeup,0
144642,08/16/2024,US20 ,P440305,online,1,44.0,0.0,Skincare,0
121569,24.08.2024,DE10,P471076,in-store,1,$29.00,0.0,Makeup,0
147907,2024-09-12,us20,P471046,Web,1,62.0,0.0,Skincare,0
111418,26-Sep-2024,UK10,P483706,in-store,1,50.0,,Fragrance,1
159869,09-Jun-2025, AE10,P428636,travel retail,1,25.0,,Skincare,1
101215,2024-06-29,FR10 ,P504364,in-store,1,64.0,0.0,Fragrance,0
157301,2025-01-29,ae10,P483654,Travel Retail,1,40.0,0.0,Makeup,0
159140,18.09.2024,ae10,P441329,Travel Retail,1,38.0,0.0,Fragrance,0
149451,20-May-2024, US20,P502289,Online,1,20.0,0.1,Makeup,0
104554,16-Mar-2024,FR10 ,P502866,IN-STORE,-1,16.0,0.0,Makeup,0
159130,2024-04-26,ae10,P441329,travel retail,1,38.0,0.0,Fragrance,1
153463,2025-06-05, US20,P401771,Web,1,25.0,0.0,Makeup,1
156803,03.01.2024,AE10 ,P502289,Travel Retail,1,$20.00,0.0,Makeup,1
112149,18-Jan-2024, UK10,P500787,Store,1,18.0,0.0,Bath & Body,0
134759,05-Jul-2024,US10,P456007,In-Store,2,13.0,0.0,Makeup,1
127257,2024-01-27,de10,P431511,Store,1,32.0,0.15,Makeup,0
151670,04/21/2024,US20,P478239,online,1,42.0,0.0,Skincare,0
119499,24-May-2024,UK10,P462417,in-store,1,$95.00,0.0,Fragrance,0
134658,02.12.2024,us10,P469197,Store,1,30.0,0.15,Fragrance,0
123785,31-Jan-2025,DE10 ,P467944,In-Store,1,45.0,0.0,Fragrance,0
100729,05/30/2024,FR10,P442742,In-Store,1,55.0,0.0,Skincare,1
138878,22-Feb-2025, US10,P432045,IN-STORE,1,29.0,0.0,Skincare,0
129053,12/11/2024,US10 ,P444990,in-store,1,22.0,0.0,Skincare,0
115912,31-Jul-2024,uk10,P501493,in-store,1,65.0,,Bath & Body,0
103818,11.03.2024,FR10,P49848448,in-store,1,30.0,0.0,Makeup,0
107746,27.03.2024, FR10,P505250,Store,1,62.0,0.0,Makeup,0
107115,01-May-2025,fr10,P428636,in-store,1,25.0,,Skincare,0
124809,03/04/2025,DE10,P440305,IN-STORE,1,44.0,0.0,Skincare,0
108941,15.04.2024,fr10,P479732,in-store,1,7.2,0.0,Skincare,0
105299,07-Feb-2024,FR10,P428222,IN-STORE,1,30.0,0.1,Hair,0
158245,19.01.2025, AE10,P502252,TR,1,38.0,0.1,Hair,0
119789,01.01.2025,de10,P433125,Store,1,22.0,0.0,Makeup,0
145566,01/07/2025, US20,P479829,ONLINE,1,28.0,0.0,Hair,0
141968,22.02.2024,US10,P417312,In-Store,1,24.0,,Fragrance,0
106789,14.08.2024,FR10,P454083,In-Store,1,210.0,0.0,Bath & Body,0
106718,2025-02-09, FR10,P475951,Store,1,30.0,0.0,Skincare,0
138436,29.01.2024,us10,P500787,Store,1,$18.00,,Bath & Body,0
165161,07.11.2024,MA10 ,P501284,In-Store,1,28.0,0.0,Makeup,0
160800,2024-02-26,AE10 ,P477741,travel retail,1,32.0,0.0,Hair,0
157567,2024-09-28, AE10,P457458,travel retail,1,$24.00,0.15,Makeup,0
131146,2024-06-17, US10,P457458,IN-STORE,1,24.0,0.0,Makeup,0
141763,2025-06-03, US10,P466426,IN-STORE,1,32.0,,Bath & Body,0
110828,05-Nov-2024,fr10,P502068,IN-STORE,1,12.0,0.0,Hair,0
120471,10/01/2024,de10,P479829,Store,1,28.0,0.0,Hair,0
120875,04/05/2025,de10,P152203,Store,1,$16.00,0.0,Bath & Body,0
116738,21-Dec-2024,UK10,P395532,IN-STORE,1,6.0,0.0,Makeup,0
158210,02.01.2025,AE10 ,P503857,travel retail,1,110.0,,Fragrance,1
129926,22-Jul-2024,US10 ,P480529,IN-STORE,1,10.0,0.1,Bath & Body,0
112416,13.02.2025,UK10 ,P457512,IN-STORE,1,55.0,0.1,Skincare,0
143734,25-Apr-2024,us10,P502866,In-Store,1,16.0,0.0,Makeup,0
156626,15.04.2024,ae10,P501516,travel retail,1,55.0,0.0,Makeup,0
158208,11/18/2024,AE10,P503857,travel retail,1,110.0,0.0,Fragrance,0
145253,05/06/2024,US20 ,P383054,Web,1,152.0,0.0,Skincare,0
107390,2024-03-01,fr10,P500687,in-store,1,26.0,0.15,Skincare,0
133182,05/11/2025,US10 ,P440305,IN-STORE,1,44.0,0.0,Skincare,0
153578,2024-06-03,us20,P392004,Web,1,65.0,0.0,Skincare,0
154802,20.01.2025, US20,P433125,Online,1,22.0,0.0,Makeup,0
130551,25.04.2024,US10 ,P483474,In-Store,1,26.0,0.0,Makeup,0
122336,2025-01-15,de10,P91627362,Store,1,24.0,0.0,Skincare,0
127404,01/18/2025, DE10,P500687,In-Store,2,26.0,0.0,Skincare,0
151619,2024-07-30,US20 ,P502306,online,1,33.0,0.0,Makeup,0
109739,10.04.2024,FR10 ,P443834,in-store,1,11.99,0.0,Skincare,0
165881,2025-01-15,ma10,P473260,in-store,1,28.0,,Hair,1
132995,11-May-2024,us10,P479732,IN-STORE,1,7.2,0.0,Skincare,0
120560,2024-12-13,de10,P375534,In-Store,1,28.0,0.0,Skincare,0
146511,2025-03-05,US20 ,P482755,Web,1,36.0,,Skincare,0
120001,2025-05-17,DE10,P455339,In-Store,1,7.8,0.0,Skincare,0
131777,02-Apr-2024,us10,P479969,In-Store,1,24.0,0.0,Hair,0
101004,2024-12-25,fr10,P504127,In-Store,1,20.0,0.1,Makeup,1
160528,2024-12-25,AE10 ,P480152,travel retail,1,57.0,0.0,Hair,0
165440,25-Apr-2025,MA10 ,P479830,in-store,1,34.0,0.0,Hair,0
155971,06/26/2024,AE10 ,P469440,TR,1,34.0,0.2,Hair,0
143416,2024-12-11,US10,P473260,IN-STORE,1,28.0,0.0,Hair,0
165289,30-Nov-2024,ma10,P480636,In-Store,1,15.99,0.1,Hair,0
159281,25-Mar-2024, AE10,P454941,TR,1,47.0,0.1,Makeup,0
151482,2024-08-29,US20 ,P107319,ONLINE,1,29.0,0.0,Bath & Body,0
120798,06/18/2024,de10,P502252,In-Store,1,$38.00,0.0,Hair,0
148069,13.07.2024,US20,P481396,Online,1,42.0,0.0,Makeup,0
103317,04/26/2025,FR10 ,P470542,Store,1,16.0,0.0,Makeup,0
113427,2025-06-08,uk10,P458630,in-store,1,32.0,,Fragrance,0
132633,04/01/2025, US10,P446816,in-store,1,25.0,0.0,Makeup,0
139710,01-May-2025, US10,P482755,in-store,1,36.0,0.0,Skincare,0
151469,2024-05-16,us20,P107319,Online,1,29.0,0.0,Bath & Body,0
133134,06/30/2024, US10,P440305,Store,1,$44.00,,Skincare,1
127536,2025-01-09,de10,P7844,in-store,1,$67.00,,Bath & Body,0
101533,18-May-2024,fr10,P480529,in-store,2,10.0,0.0,Bath & Body,0
153533,2025-01-17,US20 ,P455339,online,1,7.8,0.0,Skincare,0
157818,13.03.2024,ae10,P504187,Travel Retail,1,128.0,0.0,Makeup,0
101245,03/24/2025,FR10,P504364,IN-STORE,1,64.0,0.0,Fragrance,0
131164,2024-09-01, US10,P457458,Store,1,24.0,0.0,Makeup,0
136950,07-Sep-2024,US10,P467038,In-Store,2,28.0,0.0,Skincare,0
151905,31-Jan-2024,US20 ,P409988,Web,1,35.0,0.0,Makeup,0
116377,2024-02-23,UK10 ,P482509,In-Store,1,45.0,0.0,Makeup,1
117239,2024-02-02, UK10,P504849,IN-STORE,1,54.0,0.0,Skincare,0
131811,04.11.2024,US10,P479969,IN-STORE,1,24.0,0.0,Hair,0
113087,2025-02-21,UK10,P476697,in-store,1,30.0,0.0,Makeup,0
138376,04/30/2024,US10,P434410,Store,2,46.0,,Hair,0
112941,04/16/2025,uk10,P434410,In-Store,1,46.0,0.0,Hair,0
136130,08-Feb-2024,US10,P12790,Store,1,38.0,0.0,Makeup,0
144016,2024-04-26,us20,P456007,Web,1,13.0,0.0,Makeup,0
130110,03.04.2025,US10 ,P395532,IN-STORE,1,6.0,0.0,Makeup,0
122891,10/07/2024, DE10,P434399,In-Store,1,42.0,0.0,Hair,0
150346,2024-02-05,US20 ,P505041,Online,1,15.0,0.0,Makeup,0
138005,07/09/2024,us10,P389524,Store,1,205.0,0.0,Hair,0
136566,2024-07-13, US10,P501760,IN-STORE,1,38.0,0.0,Skincare,0
126634,12.02.2024,de10,P429675,In-Store,1,45.0,0.0,Skincare,0
113858,09/16/2024,UK10,P462387,IN-STORE,1,30.0,0.0,Hair,0
113179,07/29/2024,UK10,P399503,IN-STORE,1,$23.00,0.0,Makeup,0
144835,05/22/2025, US20,P91627362,Web,1,24.0,0.0,Skincare,0
101646,05-May-2024,FR10,P422275,in-store,1,26.0,0.0,Hair,0
157859,10.09.2024,AE10,P476011,TR,1,30.0,0.0,Makeup,0
152290,05/23/2025, US20,P387261,Web,1,$60.00,0.0,Skincare,0
164273,2024-05-17,ma10,P476690,in-store,1,21.0,0.0,Makeup,0
123753,01/05/2024,DE10,P467944,IN-STORE,1,45.0,0.0,Fragrance,0
156152,27-Jun-2025, AE10,P456006,travel retail,-1,16.0,0.15,Makeup,0
139102,2024-09-16, US10,P442742,in-store,1,55.0,0.0,Skincare,0
156451,29.05.2024, AE10,P294018,TR,1,23.0,0.0,Skincare,0
150665,07.12.2024,US20,P470510,Web,1,92.0,0.0,Skincare,0
127508,2025-05-27,DE10 ,P479732,Store,1,7.2,0.0,Skincare,0
147462,2024-08-23,US20 ,P397627,Online,1,9.0,0.0,Skincare,0
161014,2024-10-25, AE10,P107319,Travel Retail,1,29.0,0.0,Bath & Body,0
143105,2024-02-17,US10,P479830,IN-STORE,1,34.0,0.0,Hair,0
129063,02/05/2025,US10 ,P444990,IN-STORE,1,22.0,0.0,Skincare,0
155583,05-Jan-2024,ae10,P466426,TR,1,32.0,0.15,Bath & Body,0
152398,06-Dec-2024,US20 ,P420699,online,1,70.0,0.0,Skincare,0
124030,01/10/2025, DE10,P481141,IN-STORE,1,55.0,0.0,Hair,0
119067,08/08/2024,UK10,P456006,IN-STORE,1,16.0,0.0,Makeup,0
153521,15-Nov-2024,US20 ,P455339,online,1,7.8,0.0,Skincare,1
142375,25-Jan-2024,US10,P471009,Store,3,42.0,0.0,Skincare,0
114982,06.02.2024, UK10,P461185,In-Store,1,35.0,0.0,Fragrance,0
111131,06-Sep-2024, UK10,P397627,in-store,1,9.0,0.0,Skincare,0
107754,2024-06-03, FR10,P505250,Store,1,62.0,0.0,Makeup,1
120763,21-Feb-2024,DE10,P417192,Store,1,220.0,0.0,Fragrance,0
135471,12.10.2024,US10,P502289,Store,1,20.0,0.0,Makeup,0
165932,2024-05-23,MA10,P34402,Store,1,48.0,0.0,Skincare,0
139313,16.08.2024,us10,P504044,IN-STORE,1,54.0,0.2,Skincare,0
142833,2024-06-19,US10 ,P477168,In-Store,1,19.0,,Makeup,0
142273,27-Jun-2025,US10,P479829,Store,1,28.0,,Hair,0
136395,2024-03-23,US10 ,P468353,in-store,1,18.0,0.0,Makeup,0
148352,2024-12-15,US20 ,P387564,Online,1,34.0,0.0,Fragrance,0
133348,17.05.2025,US10 ,P503762,IN-STORE,1,19.0,0.0,Makeup,0
138221,29.11.2024, US10,P379995,IN-STORE,2,120.0,0.0,Skincare,0
157789,04/02/2025,AE10 ,P458630,Travel Retail,1,32.0,0.0,Fragrance,0
143813,05/14/2024, US10,P503815,Store,1,118.0,0.0,Fragrance,0
114192,11-Aug-2024,UK10,P503762,Store,1,19.0,0.0,Makeup,0
148591,09-Aug-2024, US20,P501751,ONLINE,1,120.0,0.0,Skincare,0
152068,24.09.2024, US20,P448730,Online,1,42.0,0.0,Hair,0
146967,29-Mar-2024,us20,P54433,Web,1,28.0,0.15,Makeup,0
134742,10-Apr-2024,US10,P456007,Store,1,13.0,0.0,Makeup,0
135454,07/09/2024,US10 ,P502289,in-store,1,20.0,0.0,Makeup,0
144851,21.03.2024,US20 ,P483474,ONLINE,1,26.0,0.0,Makeup,0
166225,06/30/2025,MA10,P461185,IN-STORE,1,35.0,0.0,Fragrance,0
106034,01.04.2025,FR10,P476865,In-Store,1,140.0,0.0,Fragrance,0
145768,19.02.2025, US20,P467038,Online,1,28.0,0.0,Skincare,0
119803,2025-04-29,DE10,P433125,in-store,1,22.0,0.0,Makeup,0
139010,2024-05-25,us10,P461185,Store,1,35.0,0.0,Fragrance,0
155285,02/28/2025,ae10,P504044,TR,1,54.0,0.0,Skincare,0
149075,2024-03-07,US20 ,P477741,online,1,32.0,0.0,Hair,0
145709,09.03.2024,US20 ,P467038,online,2,28.0,0.0,Skincare,0
146252,26.03.2025, US20,P429621,Online,1,275.0,0.0,Fragrance,0
101502,09-Jan-2024, FR10,P480529,Store,1,10.0,0.0,Bath & Body,0
124996,18-May-2025, DE10,P432045,in-store,1,29.0,0.2,Skincare,0
163685,29-Jan-2024,MA10,P502185,Store,1,$45.00,,Makeup,0
127706,01/03/2025, DE10,P501493,Store,1,65.0,0.0,Bath & Body,0
146681,05.05.2025,US20 ,P428636,online,1,25.0,0.0,Skincare,0
138080,12/25/2024,US10 ,P416825,Store,1,58.0,0.0,Skincare,0
125364,2024-10-03, DE10,P471046,IN-STORE,1,62.0,0.0,Skincare,0
139649,2024-01-13, US10,P482755,Store,1,36.0,0.0,Skincare,0
112432,2025-06-22,UK10 ,P457512,Store,1,55.0,0.0,Skincare,0
162636,01/01/2025,ae10,P503815,TR,1,118.0,0.0,Fragrance,0
155434,30.09.2024,ae10,P473185,TR,1,32.0,0.0,Skincare,0
108087,2024-05-05,FR10 ,P504187,in-store,1,128.0,0.0,Makeup,0
132475,2024-06-22,us10,P470025,In-Store,1,35.0,,Makeup,0
162555,25.06.2024, AE10,P435342,travel retail,1,75.0,0.0,Fragrance,0
152471,27.02.2025,US20 ,P501435,online,1,27.0,0.0,Makeup,0
149041,09/24/2024, US20,P476671,online,1,28.0,0.0,Bath & Body,0
136304,18-Feb-2024,us10,P427393,in-store,1,55.0,0.0,Skincare,1
132648,18.06.2025,US10,P446816,IN-STORE,1,25.0,0.0,Makeup,0
134709,2024-12-28,us10,P405269,in-store,1,145.0,0.0,Fragrance,0
121550,15-Apr-2024,DE10 ,P471076,IN-STORE,1,29.0,0.15,Makeup,0
139732,26.03.2024,US10,P472065,In-Store,1,8.0,0.0,Makeup,0
162140,2025-03-07,AE10 ,P109911,TR,1,33.0,0.0,Makeup,1
160995,06/07/2024,AE10,P107319,Travel Retail,2,29.0,0.0,Bath & Body,0
127011,29.04.2024, DE10,P34402,Store,1,48.0,0.15,Skincare,0
120399,02/19/2025, DE10,P502289,Store,1,20.0,,Makeup,0
139163,2024-06-01,US10 ,P467120,In-Store,1,39.0,0.0,Skincare,0
122806,2025-01-31,de10,P471101,IN-STORE,1,50.0,0.0,Skincare,0
115756,04/18/2025,UK10,P481348,in-store,1,62.0,0.15,Skincare,0
154642,10/24/2024,us20,P432863,Web,1,53.0,,Makeup,0
110106,19-May-2024,fr10,P469828,Store,1,50.0,,Fragrance,0
109995,24-Dec-2024, FR10,P501284,Store,1,28.0,0.0,Makeup,0
126306,02/23/2025,de10,P429621,In-Store,1,275.0,,Fragrance,0
120869,2025-02-04, DE10,P152203,In-Store,1,$16.00,0.0,Bath & Body,0
134479,26.03.2025,US10 ,P470542,Store,1,16.0,0.0,Makeup,0
142181,14-Jan-2024,US10 ,P479829,in-store,1,28.0,0.0,Hair,0
101532,17-May-2024,FR10,P480529,In-Store,1,10.0,,Bath & Body,0
142785,13-Feb-2025, US10,P382378,IN-STORE,1,55.0,0.0,Makeup,0
136463,15.01.2025,us10,P468353,IN-STORE,1,18.0,0.0,Makeup,0
153421,2024-09-14,US20,P401771,Online,1,25.0,,Makeup,0
140154,15-May-2024,US10 ,P502068,IN-STORE,1,12.0,,Hair,0
121196,2024-11-27,DE10,P378111,in-store,1,29.0,0.0,Makeup,0
148711,01/19/2024,US20 ,P294018,ONLINE,1,23.0,0.0,Skincare,0
121357,28.04.2025,DE10 ,P473145,IN-STORE,1,70.0,0.0,Makeup,0
123346,2025-01-16,DE10,P444990,IN-STORE,1,22.0,0.0,Skincare,0
137296,26.07.2024,US10 ,P462387,in-store,1,30.0,0.0,Hair,0
123530,12.05.2024,DE10 ,P383054,in-store,1,152.0,0.0,Skincare,0
163696,2024-06-08,MA10 ,P502185,in-store,1,45.0,0.0,Makeup,0
137966,2025-02-10, US10,P481396,IN-STORE,1,42.0,0.0,Makeup,0
116324,07.06.2024,UK10 ,P91627362,in-store,1,24.0,0.0,Skincare,0
164046,13.02.2024,MA10,P475981,Store,1,13.0,,Hair,0
101183,2025-06-08,fr10,P500787,in-store,1,18.0,0.0,Bath & Body,0
124985,01.01.2025,de10,P432045,in-store,1,29.0,0.0,Skincare,0
119858,10.10.2024,DE10 ,P467038,IN-STORE,1,28.0,0.0,Skincare,0
101894,24.12.2024,FR10 ,P467123,Store,1,55.0,0.0,Skincare,0
119527,19.06.2025,UK10,P462417,Store,1,95.0,0.0,Fragrance,0
157006,28.02.2025,AE10 ,P378111,TR,1,29.0,0.15,Makeup,0
154960,15-Jan-2024, US20,P431511,ONLINE,1,32.0,0.0,Makeup,0
116971,14-Jun-2024,UK10 ,P434399,in-store,1,42.0,0.0,Hair,0
139387,09/11/2024,us10,P474942,in-store,1,25.0,0.15,Skincare,0
153080,2025-04-07,us20,P481370,Online,1,22.0,0.0,Makeup,0
112312,04/01/2025,UK10 ,P461451,Store,2,85.0,0.15,Skincare,0
132404,2024-10-07,US10 ,P476697,IN-STORE,1,30.0,0.0,Makeup,0
107729,2025-04-05,FR10,P7844,In-Store,1,67.0,0.0,Bath & Body,0
102737,30.03.2024,fr10,P502185,IN-STORE,3,45.0,0.0,Makeup,0
145423,04/04/2025,US20,P413326,ONLINE,2,30.0,0.0,Skincare,0
160439,2024-12-18,AE10 ,P405269,TR,1,145.0,,Fragrance,0
122841,14.10.2024, DE10,P479830,In-Store,2,34.0,,Hair,0
141279,03.09.2024, US10,P418122,in-store,2,82.0,0.1,Fragrance,0
137369,2024-05-06,US10 ,P501965,IN-STORE,1,36.0,0.1,Fragrance,0
140831,04/20/2024,US10,P443834,in-store,1,11.99,0.1,Skincare,0
125483,2024-08-04,de10,P501360,in-store,1,65.0,0.1,Fragrance,0
116094,19.02.2025, UK10,P479732,In-Store,1,7.2,0.0,Skincare,0
137043,19-Sep-2024,US10,P450720,in-store,1,25.0,0.0,Makeup,0
149305,10.03.2024,US20 ,P501760,ONLINE,1,38.0,,Skincare,0
122687,07.02.2025,DE10 ,P476671,Store,1,28.0,0.0,Bath & Body,0
131980,07-Mar-2025,us10,P459301,in-store,1,45.0,0.0,Skincare,0
138287,02-Oct-2024,us10,P462417,in-store,1,95.0,0.0,Fragrance,0
105266,21-Feb-2025,FR10 ,P46587789,in-store,1,24.0,0.0,Makeup,0
138519,19-Jan-2025,US10,P500787,In-Store,1,18.0,0.0,Bath & Body,0
145920,2024-10-04,us20,P500445,online,1,29.0,0.0,Skincare,0
152943,19-Apr-2025,us20,P504789,ONLINE,1,18.0,0.1,Makeup,1
111273,2024-03-20,uk10,P473260,Store,1,28.0,0.0,Hair,0
113725,20-Jan-2024,UK10 ,P472065,in-store,2,8.0,0.1,Makeup,0
117111,14-Jun-2025,UK10 ,P444990,IN-STORE,2,22.0,0.0,Skincare,0
130677,24.05.2025,US10,P480152,IN-STORE,1,57.0,0.0,Hair,1
117726,09/13/2024,UK10 ,P420019,Store,1,30.0,0.0,Makeup,0
152992,29-Oct-2024,US20 ,P296439,ONLINE,1,32.0,0.0,Hair,0
117183,04.01.2024,UK10 ,P482755,In-Store,1,36.0,,Skincare,0
145402,16-Dec-2024,us20,P413326,Web,1,30.0,0.1,Skincare,0
164296,2024-07-12,MA10 ,P504064,In-Store,1,15.0,0.0,Skincare,0
148199,12.08.2024, US20,P502068,Online,1,12.0,0.1,Hair,0
159181,2025-02-28, AE10,P501153,Travel Retail,1,72.0,0.1,Skincare,0
103808,19-Jan-2024,FR10,P49848448,in-store,1,30.0,0.0,Makeup,0
162280,23-Oct-2024,AE10 ,P504064,TR,1,15.0,0.0,Skincare,0
164674,06/13/2025,MA10,P480529,in-store,1,10.0,0.0,Bath & Body,0
151819,2025-04-07,US20 ,P504519,Web,1,58.0,0.0,Bath & Body,0
152263,2024-08-30,US20,P387261,online,1,60.0,0.0,Skincare,0
159211,27.07.2024, AE10,P162554,Travel Retail,1,50.0,0.0,Bath & Body,0
134238,05/11/2024, US10,P428222,In-Store,2,30.0,0.0,Hair,0
137232,03.01.2025,US10,P458630,In-Store,1,32.0,0.0,Fragrance,0
120391,23-Nov-2024,DE10 ,P502289,Store,1,20.0,0.0,Makeup,0
117635,2024-01-17,UK10,P54433,In-Store,1,28.0,0.2,Makeup,0
155092,30-Aug-2024,AE10,P443834,travel retail,1,11.99,0.1,Skincare,0
138754,20-Sep-2024,US10 ,P109911,in-store,1,33.0,0.0,Makeup,1
153341,09/23/2024,us20,P46587789,Online,1,24.0,0.0,Makeup,0
136055,13.01.2024, US10,P472044,IN-STORE,1,45.0,0.0,Hair,0
109661,02-Feb-2024,FR10,P427393,IN-STORE,1,$55.00,0.0,Skincare,0
152984,01.08.2024,US20 ,P296439,online,1,32.0,0.0,Hair,0
117707,18-May-2024,uk10,P420019,Store,1,30.0,0.0,Makeup,0
139075,05-Jan-2024,US10,P442742,Store,1,55.0,0.0,Skincare,0
124612,09-Jan-2024, DE10,P469440,IN-STORE,1,34.0,0.0,Hair,0
113522,18-Oct-2024,UK10,P475951,In-Store,1,30.0,0.0,Skincare,0
122227,2024-11-01, DE10,P476697,in-store,1,30.0,0.0,Makeup,1
148455,29-Jun-2025,us20,P461185,online,1,35.0,0.1,Fragrance,0
106604,06.08.2024,FR10,P467973,in-store,1,$68.00,0.0,Skincare,0
159207,29.05.2024,AE10,P162554,TR,1,50.0,0.15,Bath & Body,0
105355,21.02.2025,FR10 ,P428222,In-Store,1,30.0,,Hair,0
104677,03.02.2024,FR10 ,P107319,in-store,1,29.0,0.1,Bath & Body,0
134855,01.03.2025,US10 ,P504519,IN-STORE,1,58.0,0.15,Bath & Body,0
113929,06/21/2024, UK10,P405602,Store,2,20.0,,Makeup,0
131091,22.08.2024,US10,P469828,In-Store,1,50.0,0.0,Fragrance,0
153250,2025-01-21,US20,P471009,Online,1,42.0,0.0,Skincare,0
101100,01/20/2024,fr10,P500787,in-store,1,18.0,0.0,Bath & Body,0
145504,01-Feb-2025,US20 ,P408218,ONLINE,1,25.0,0.0,Makeup,0
128673,25.04.2024, US10,P91627362,In-Store,1,24.0,0.0,Skincare,0
159156,2024-01-09,AE10 ,P501153,Travel Retail,1,72.0,0.0,Skincare,0
128463,14-Feb-2024,us10,P475118,Store,1,32.0,0.0,Makeup,0
138685,01/31/2025,US10 ,P470525,in-store,1,40.0,0.0,Fragrance,0
133654,15-May-2025,us10,P477822,IN-STORE,1,32.0,,Hair,0
127505,13-May-2025,DE10,P479732,In-Store,1,7.2,0.0,Skincare,0
140910,14-Jun-2025, US10,P443834,In-Store,1,11.99,,Skincare,0
147718,2025-03-09, US20,P6463,online,1,63.0,0.0,Fragrance,0
149099,2024-09-19,US20,P477741,Web,1,32.0,0.0,Hair,0
135384,2024-12-19, US10,P430910,IN-STORE,1,50.0,0.0,Fragrance,0
160729,14.05.2025,AE10,P417312,TR,1,24.0,0.15,Fragrance,0
123394,2024-11-27,DE10 ,P46587789,In-Store,1,24.0,0.0,Makeup,0
158445,2025-01-13,AE10,P470025,travel retail,1,35.0,0.0,Makeup,0
119199,18.06.2025, UK10,P12790,in-store,1,38.0,0.0,Makeup,0
114814,19.04.2025,UK10,P470025,Store,1,35.0,0.0,Makeup,0
127965,06/18/2025,DE10,P477822,Store,1,32.0,0.0,Hair,0
139260,2024-10-25,us10,P481348,In-Store,1,62.0,0.0,Skincare,0
124408,2024-02-25,DE10,P477741,IN-STORE,1,32.0,0.0,Hair,1
142838,25.06.2024,US10,P477168,Store,1,19.0,0.0,Makeup,0
135730,23-Apr-2024,us10,P413684,in-store,1,20.0,0.0,Hair,0
150757,2024-06-04,US20,P502252,Online,1,38.0,0.0,Hair,0
100125,14-Mar-2025,FR10 ,P476428,Store,1,58.0,0.0,Skincare,0
111208,02/01/2025,UK10 ,P476428,IN-STORE,1,58.0,0.0,Skincare,0
159954,11-Aug-2024, AE10,P476430,travel retail,2,39.0,0.0,Bath & Body,0
140076,01/15/2024,US10 ,P504187,IN-STORE,1,128.0,0.0,Makeup,0
143757,15-Sep-2024,US10 ,P502866,Store,1,16.0,0.0,Makeup,0
164041,25.05.2025,MA10 ,P462417,IN-STORE,1,95.0,0.0,Fragrance,0
157477,01/01/2024,ae10,P479732,Travel Retail,1,7.2,0.1,Skincare,0
100157,20.01.2025,FR10 ,P389524,in-store,1,205.0,0.0,Hair,0
121615,06.06.2025,DE10,P505463,IN-STORE,1,80.0,,Fragrance,0
104560,22.04.2024,fr10,P502866,IN-STORE,1,16.0,0.1,Makeup,0
160794,11-May-2025,AE10,P480636,Travel Retail,1,$15.99,0.2,Hair,0
137680,2025-02-23,US10,P504364,IN-STORE,1,64.0,0.0,Fragrance,0
148908,2025-05-12,us20,P461451,ONLINE,1,85.0,0.15,Skincare,0
133110,03.02.2024,US10 ,P440305,IN-STORE,1,44.0,0.0,Skincare,0
125048,2025-05-02, DE10,P504789,IN-STORE,2,18.0,0.0,Makeup,0
114170,19-May-2025, UK10,P34402,IN-STORE,1,48.0,0.0,Skincare,0
115533,28-Jun-2025,UK10,P435342,Store,2,75.0,0.0,Fragrance,0
124154,10-Jul-2024,DE10,P429554,Store,1,30.0,0.0,Fragrance,0
149404,12/10/2024,US20 ,P500787,Online,1,18.0,0.0,Bath & Body,0
107599,02/09/2025,FR10 ,P463476,In-Store,1,78.0,0.1,Fragrance,0
146703,17-Apr-2024,US20,P476011,Web,1,30.0,0.0,Makeup,0
125066,2024-02-06,DE10 ,P480529,IN-STORE,1,10.0,0.15,Bath & Body,0
111842,02-Jan-2024,uk10,P480636,In-Store,1,15.99,0.0,Hair,0
132399,15-Aug-2024, US10,P476697,In-Store,1,$30.00,0.0,Makeup,0
124389,03/13/2025,de10,P504281,Store,1,22.0,0.1,Fragrance,0
138950,01.11.2024,US10 ,P472317,Store,1,25.0,0.0,Makeup,0
115158,01/16/2025, UK10,P479830,IN-STORE,1,34.0,0.0,Hair,0
124423,30-Nov-2024,DE10,P477741,In-Store,1,32.0,0.0,Hair,0
130595,06-Dec-2024,US10,P483474,Store,1,26.0,0.0,Makeup,0
129250,2024-01-20,US10,P469439,in-store,1,16.0,0.15,Skincare,0
127831,10.05.2025,DE10,P461451,IN-STORE,1,85.0,0.1,Skincare,0
